name,time,dataError,linkquality,usFlow,usLicz1,usTemp1,usTemp2
zaBramka,1628861292038267104,0,176,1.2596939206123352,0,4096.1,4096.1
zaBramka,1628861301602093068,0,178,1.297156423330307,0,4096.1,4096.1
zaBramka,1628861311940589676,0,178,1.250931054353714,0,4096.1,4096.1
zaBramka,1628861321617496911,0,178,1.2575693428516388,0,4096.1,4096.1
zaBramka,1628861331598627421,0,178,1.358027458190918,0,4096.1,4096.1
zaBramka,1628861341599149391,0,176,1.3217125833034515,0,4096.1,4096.1
zaBramka,1628861352028405061,0,178,1.3485343158245087,0,4096.1,4096.1
zaBramka,1628861362069609576,0,176,1.3243861198425293,0,4096.1,4096.1
zaBramka,1628861372042670592,0,176,1.3612557649612427,0,4096.1,4096.1
zaBramka,1628861381618312621,0,176,1.3568919897079468,0,4096.1,4096.1
zaBramka,1628861392041098780,0,176,1.323343813419342,0,4096.1,4096.1
zaBramka,1628861402101303781,0,178,1.376642882823944,0,4096.1,4096.1
zaBramka,1628861411589837379,0,176,1.297901451587677,0,4096.1,4096.1
zaBramka,1628861421600701989,0,176,1.3065601587295532,0,4096.1,4096.1
zaBramka,1628861431930328614,0,178,1.2403516173362732,0,4096.1,4096.1
zaBramka,1628861441599103889,0,176,1.2969155609607697,0,4096.1,4096.1
zaBramka,1628861452041668160,0,176,1.280813992023468,0,4096.1,4096.1
zaBramka,1628861461590233478,0,176,1.314590960741043,0,4096.1,4096.1
zaBramka,1628861471601835447,0,176,1.3454593420028687,0,4096.1,4096.1
zaBramka,1628861481603144436,0,176,1.4518538117408752,0,4096.1,4096.1
zaBramka,1628861491598860188,0,178,1.358180969953537,0,4096.1,4096.1
zaBramka,1628861501570613056,0,176,1.2984235882759094,0,4096.1,4096.1
zaBramka,1628861512073814909,0,176,1.3619800508022308,0,4096.1,4096.1
zaBramka,1628861522100430951,0,176,1.284636676311493,0,4096.1,4096.1
zaBramka,1628861531579906270,0,178,1.3718975186347961,0,4096.1,4096.1
zaBramka,1628861541592498480,0,176,1.2267230451107025,0,4096.1,4096.1
zaBramka,1628861551601261130,0,176,1.342941015958786,0,4096.1,4096.1
zaBramka,1628861561940058079,0,176,1.259443312883377,0,4096.1,4096.1
zaBramka,1628861571562472751,0,178,1.2557235360145569,0,4096.1,4096.1
zaBramka,1628861581581999431,0,176,1.3017683029174805,0,4096.1,4096.1
zaBramka,1628861591890368839,0,176,1.3219048082828522,0,4096.1,4096.1
zaBramka,1628861601580827783,0,176,1.318916380405426,0,4096.1,4096.1
zaBramka,1628861611592459220,0,176,1.2897415459156036,0,4096.1,4096.1
zaBramka,1628861621876768658,0,176,1.4724309146404266,0,4096.1,4096.1
zaBramka,1628861631566308027,0,178,1.2778407633304596,0,4096.1,4096.1
zaBramka,1628861641592703824,0,176,1.2959106266498566,0,4096.1,4096.1
zaBramka,1628861651851391737,0,176,1.3216705620288849,0,4096.1,4096.1
zaBramka,1628861661589606273,0,176,1.2280806005001068,0,4096.1,4096.1
zaBramka,1628861671870993375,0,176,1.3556072115898132,0,4096.1,4096.1
zaBramka,1628861681891821684,0,176,1.2975250482559204,0,4096.1,4096.1
zaBramka,1628861691580456454,0,178,1.3195185363292694,0,4096.1,4096.1
zaBramka,1628861701580470757,0,178,1.3614392280578613,0,4096.1,4096.1
zaBramka,1628861711565077707,0,178,1.3237809240818024,0,4096.1,4096.1
zaBramka,1628861721593869356,0,176,1.2955282330513,0,4096.1,4096.1
zaBramka,1628861731591987925,0,176,1.3061978816986084,0,4096.1,4096.1
zaBramka,1628861741579064713,0,176,1.2944267392158508,0,4096.1,4096.1
zaBramka,1628861751580799401,0,176,1.3980565667152405,0,4096.1,4096.1
zaBramka,1628861761583084892,0,178,1.3774095475673676,0,4096.1,4096.1
zaBramka,1628861772000080745,0,176,1.431668758392334,0,4096.1,4096.1
zaBramka,1628861781584256274,0,178,1.405955582857132,0,4096.1,4096.1
zaBramka,1628861791889017345,0,176,1.2656185626983643,0,4096.1,4096.1
zaBramka,1628861801949132641,0,178,1.3896497189998627,0,4096.1,4096.1
zaBramka,1628861811923520545,0,178,1.3401925563812256,0,4096.1,4096.1
zaBramka,1628861821582125879,0,176,1.335132747888565,0,4096.1,4096.1
zaBramka,1628861831911955092,0,178,1.2869977355003357,0,4096.1,4096.1
zaBramka,1628861841582177748,0,178,1.3393842279911041,0,4096.1,4096.1
zaBramka,1628861851549115902,0,176,1.3371055126190186,0,4096.1,4096.1
zaBramka,1628861861532248621,0,178,1.2758923172950745,0,4096.1,4096.1
zaBramka,1628861871589811310,0,176,1.235986590385437,0,4096.1,4096.1
zaBramka,1628861881930459698,0,178,1.3594512641429901,0,4096.1,4096.1
zaBramka,1628861891978445226,0,178,1.4651061594486237,0,4096.1,4096.1
zaBramka,1628861901573886245,0,178,1.322008341550827,0,4096.1,4096.1
zaBramka,1628861911892697602,0,176,1.2931276559829712,0,4096.1,4096.1
zaBramka,1628861921578095540,0,176,1.31521475315094,0,4096.1,4096.1
zaBramka,1628861931861305584,0,176,1.4251558184623718,0,4096.1,4096.1
zaBramka,1628861941911025389,0,176,1.3960850536823273,0,4096.1,4096.1
zaBramka,1628861951560334574,0,176,1.4390041530132294,0,4096.1,4096.1
zaBramka,1628861961832028526,0,176,1.3942261934280396,0,4096.1,4096.1
zaBramka,1628861971527949622,0,176,1.3125461339950562,0,4096.1,4096.1
zaBramka,1628861981579196413,0,176,1.400173008441925,0,4096.1,4096.1
zaBramka,1628861991561301875,0,178,1.2881684303283691,0,4096.1,4096.1
zaBramka,1628862001801821106,0,176,1.3819113671779633,0,4096.1,4096.1
zaBramka,1628862011889066250,0,176,1.2798720002174377,0,4096.1,4096.1
zaBramka,1628862021878690810,0,178,1.4018695056438446,0,4096.1,4096.1
zaBramka,1628862031872325499,0,176,1.3022814989089966,0,4096.1,4096.1
zaBramka,1628862041567356771,0,176,1.3334493935108185,0,4096.1,4096.1
zaBramka,1628862051867096444,0,176,1.3201511800289154,0,4096.1,4096.1
zaBramka,1628862061562645063,0,176,1.368488609790802,0,4096.1,4096.1
zaBramka,1628862071855497528,0,176,1.3747013211250305,0,4096.1,4096.1
zaBramka,1628862081559917947,0,176,1.30467090010643,0,4096.1,4096.1
zaBramka,1628862091561511855,0,178,1.4256209135055542,0,4096.1,4096.1
zaBramka,1628862101852807542,0,176,1.3074223101139069,0,4096.1,4096.1
zaBramka,1628862111574283962,0,176,1.3193999826908112,0,4096.1,4096.1
zaBramka,1628862122033585017,0,176,1.3731746971607208,0,4096.1,4096.1
zaBramka,1628862132023405322,0,178,1.456820547580719,0,4096.1,4096.1
zaBramka,1628862141981682282,0,176,1.3091791570186615,0,4096.1,4096.1
zaBramka,1628862151561857002,0,176,1.3502903580665588,0,4096.1,4096.1
zaBramka,1628862161934659190,0,176,1.3224681615829468,0,4096.1,4096.1
zaBramka,1628862171549832922,0,176,1.3707540929317474,0,4096.1,4096.1
zaBramka,1628862181902216151,0,178,1.398988276720047,0,4096.1,4096.1
zaBramka,1628862191920214789,0,178,1.2974888384342194,0,4096.1,4096.1
zaBramka,1628862201561960883,0,178,1.4055628180503845,0,4096.1,4096.1
zaBramka,1628862211870275393,0,178,1.3963049948215485,0,4096.1,4096.1
zaBramka,1628862221930910900,0,178,1.4780485332012177,0,4096.1,4096.1
zaBramka,1628862231880992264,0,176,1.4688768088817596,0,4096.1,4096.1
zaBramka,1628862241538408516,0,176,1.2247923016548157,0,4096.1,4096.1
zaBramka,1628862251561332804,0,176,1.2865597307682037,0,4096.1,4096.1
zaBramka,1628862261550933945,0,178,1.4918349087238312,0,4096.1,4096.1
zaBramka,1628862271550625555,0,178,1.4748343527317047,0,4096.1,4096.1
zaBramka,1628862281542709752,0,176,1.3221926093101501,0,4096.1,4096.1
zaBramka,1628862291550007083,0,176,1.2549420297145844,0,4096.1,4096.1
zaBramka,1628862301560505825,0,178,1.390665739774704,0,4096.1,4096.1
zaBramka,1628862311899940889,0,176,1.424719512462616,0,4096.1,4096.1
zaBramka,1628862321935758559,0,178,1.404813677072525,0,4096.1,4096.1
zaBramka,1628862331511084289,0,176,1.4386451840400696,0,4096.1,4096.1
zaBramka,1628862341892790299,0,176,1.4935331046581268,0,4096.1,4096.1
zaBramka,1628862351557672928,0,178,1.339463084936142,0,4096.1,4096.1
zaBramka,1628862361871129059,0,176,1.3163099884986877,0,4096.1,4096.1
zaBramka,1628862371521680650,0,176,1.3980729281902313,0,4096.1,4096.1
zaBramka,1628862381550464004,0,178,1.2952484786510468,0,4096.1,4096.1
zaBramka,1628862391542326437,0,178,1.4635131061077118,0,4096.1,4096.1
zaBramka,1628862401481575048,0,176,1.4803936779499054,0,4096.1,4096.1
zaBramka,1628862411541392393,0,178,1.4393593668937683,0,4096.1,4096.1
zaBramka,1628862421851632686,0,178,1.3183923661708832,0,4096.1,4096.1
zaBramka,1628862431539839510,0,176,1.4036341309547424,0,4096.1,4096.1
zaBramka,1628862441828710930,0,178,1.335543304681778,0,4096.1,4096.1
zaBramka,1628862451559565360,0,176,1.4204424619674683,0,4096.1,4096.1
zaBramka,1628862461860120394,0,176,1.4423696100711823,0,4096.1,4096.1
zaBramka,1628862471561823613,0,176,1.4083196818828583,0,4096.1,4096.1
zaBramka,1628862481547972964,0,176,1.3029128015041351,0,4096.1,4096.1
zaBramka,1628862491559893347,0,176,1.4780678451061249,0,4096.1,4096.1
zaBramka,1628862501559613643,0,176,1.4741325080394745,0,4096.1,4096.1
zaBramka,1628862512020052957,0,176,1.3107689023017883,0,4096.1,4096.1
zaBramka,1628862522059192211,0,176,1.4113551378250122,0,4096.1,4096.1
zaBramka,1628862532058794703,0,178,1.4025650918483734,0,4096.1,4096.1
zaBramka,1628862542060124581,0,176,1.509099304676056,0,4096.1,4096.1
zaBramka,1628862552134694014,0,178,1.3265650570392609,0,4096.1,4096.1
zaBramka,1628862562051602516,0,178,1.3665630519390106,0,4096.1,4096.1
zaBramka,1628862571551030478,0,176,1.4162520468235016,0,4096.1,4096.1
zaBramka,1628862581547087673,0,176,1.4815479218959808,0,4096.1,4096.1
zaBramka,1628862591539808116,0,176,1.344706267118454,0,4096.1,4096.1
zaBramka,1628862601544004926,0,176,1.4807529151439667,0,4096.1,4096.1
zaBramka,1628862612014539429,0,176,1.4884926080703735,0,4096.1,4096.1
zaBramka,1628862622047990030,0,176,1.3393849432468414,0,4096.1,4096.1
zaBramka,1628862631556315589,0,178,1.4239774346351624,0,4096.1,4096.1
zaBramka,1628862641531149809,0,178,1.4301323890686035,0,4096.1,4096.1
zaBramka,1628862651520129583,0,176,1.3577711284160614,0,4096.1,4096.1
zaBramka,1628862661539232534,0,176,1.3931465148925781,0,4096.1,4096.1
zaBramka,1628862671557306798,0,178,1.3846881687641144,0,4096.1,4096.1
zaBramka,1628862681460325139,0,176,1.4727871119976044,0,4096.1,4096.1
zaBramka,1628862691839940764,0,176,1.4109951853752136,0,4096.1,4096.1
zaBramka,1628862701915692494,0,176,1.4525315165519714,0,4096.1,4096.1
zaBramka,1628862711900984642,0,176,1.2709386348724365,0,4096.1,4096.1
zaBramka,1628862721531349545,0,176,1.3641099035739899,0,4096.1,4096.1
zaBramka,1628862731842897269,0,178,1.4347553551197052,0,4096.1,4096.1
zaBramka,1628862741531947853,0,178,1.4200611412525177,0,4096.1,4096.1
zaBramka,1628862751860176679,0,178,1.3820157945156097,0,4096.1,4096.1
zaBramka,1628862761522550460,0,176,1.4385200142860413,0,4096.1,4096.1
zaBramka,1628862771888275744,0,176,1.4117676615715027,0,4096.1,4096.1
zaBramka,1628862781545848092,0,178,1.3182307183742523,0,4096.1,4096.1
zaBramka,1628862791548893389,0,176,1.3588917553424835,0,4096.1,4096.1
zaBramka,1628862802011888096,0,178,1.3609052896499634,0,4096.1,4096.1
zaBramka,1628862812041823089,0,176,1.3448697924613953,0,4096.1,4096.1
zaBramka,1628862821539263999,0,178,1.333239734172821,0,4096.1,4096.1
zaBramka,1628862831539332098,0,178,1.262883335351944,0,4096.1,4096.1
zaBramka,1628862841550071645,0,176,1.3912076354026794,0,4096.1,4096.1
zaBramka,1628862851983076147,0,178,1.4060419499874115,0,4096.1,4096.1
zaBramka,1628862861513110087,0,176,1.3459462523460388,0,4096.1,4096.1
zaBramka,1628862871519788270,0,176,1.3940440714359283,0,4096.1,4096.1
zaBramka,1628862881920756204,0,178,1.3558354675769806,0,4096.1,4096.1
zaBramka,1628862891511998813,0,178,1.4703170657157898,0,4096.1,4096.1
zaBramka,1628862901879899831,0,176,1.297963410615921,0,4096.1,4096.1
zaBramka,1628862911522010434,0,178,1.360447257757187,0,4096.1,4096.1
zaBramka,1628862921811405744,0,176,1.5663281679153442,0,4096.1,4096.1
zaBramka,1628862931529293924,0,176,1.3463415205478668,0,4096.1,4096.1
zaBramka,1628862941792909148,0,176,1.3338960707187653,0,4096.1,4096.1
zaBramka,1628862951519010080,0,178,1.2347973883152008,0,4096.1,4096.1
zaBramka,1628862961777115963,0,176,1.344765543937683,0,4096.1,4096.1
zaBramka,1628862971840715324,0,176,1.391128420829773,0,4096.1,4096.1
zaBramka,1628862981409076207,0,176,1.3437447845935822,0,4096.1,4096.1
zaBramka,1628862991520006421,0,176,1.4787628948688507,0,4096.1,4096.1
zaBramka,1628863001490181160,0,176,1.3374249637126923,0,4096.1,4096.1
zaBramka,1628863011411674083,0,178,1.3678820729255676,0,4096.1,4096.1
zaBramka,1628863021829600540,0,178,1.3236662149429321,0,4096.1,4096.1
zaBramka,1628863031901721286,0,176,1.384766399860382,0,4096.1,4096.1
zaBramka,1628863041511036645,0,176,1.3176287412643433,0,4096.1,4096.1
zaBramka,1628863051840432947,0,176,1.264724224805832,0,4096.1,4096.1
zaBramka,1628863061862457769,0,176,1.3430355191230774,0,4096.1,4096.1
zaBramka,1628863071511594857,0,178,1.370925486087799,0,4096.1,4096.1
zaBramka,1628863081548424114,0,176,1.396345317363739,0,4096.1,4096.1
zaBramka,1628863091513289937,0,176,1.2567206919193268,0,4096.1,4096.1
zaBramka,1628863101519317297,0,176,1.3162858486175537,0,4096.1,4096.1
zaBramka,1628863111791153057,0,176,1.378115952014923,0,4096.1,4096.1
zaBramka,1628863121507875330,0,176,1.3132358193397522,0,4096.1,4096.1
zaBramka,1628863131989505866,0,176,1.3253706693649292,0,4096.1,4096.1
zaBramka,1628863142001047164,0,176,1.2938672304153442,0,4096.1,4096.1
zaBramka,1628863151522114452,0,176,1.383953869342804,0,4096.1,4096.1
zaBramka,1628863161511863869,0,176,1.2986825108528137,0,4096.1,4096.1
zaBramka,1628863171535649352,0,176,1.3270866572856903,0,4096.1,4096.1
zaBramka,1628863181522126651,0,178,1.34397491812706,0,4096.1,4096.1
zaBramka,1628863191874866601,0,176,1.2366128861904144,0,4096.1,4096.1
zaBramka,1628863201508335626,0,176,1.3304981589317322,0,4096.1,4096.1
zaBramka,1628863211520005558,0,178,1.3182056844234467,0,4096.1,4096.1
zaBramka,1628863221828619228,0,176,1.2954919338226318,0,4096.1,4096.1
zaBramka,1628863231852708683,0,178,1.2606681883335114,0,4096.1,4096.1
zaBramka,1628863241540010863,0,176,1.348810851573944,0,4096.1,4096.1
zaBramka,1628863251420236353,0,176,1.3268668949604034,0,4096.1,4096.1
zaBramka,1628863261509068881,0,178,1.2550818622112274,0,4096.1,4096.1
zaBramka,1628863271833550798,0,178,1.2529301047325134,0,4096.1,4096.1
zaBramka,1628863281508803900,0,178,1.1724997758865356,0,4096.1,4096.1
zaBramka,1628863291500602105,0,178,1.3328176438808441,0,4096.1,4096.1
zaBramka,1628863301783229040,0,178,1.3825754821300507,0,4096.1,4096.1
zaBramka,1628863311510724828,0,176,1.261020541191101,0,4096.1,4096.1
zaBramka,1628863321510527071,0,176,1.2860817611217499,0,4096.1,4096.1
zaBramka,1628863331839930184,0,176,1.4300175905227661,0,4096.1,4096.1
zaBramka,1628863341831828243,0,178,1.2600590586662292,0,4096.1,4096.1
zaBramka,1628863351811300562,0,176,1.2506442368030548,0,4096.1,4096.1
zaBramka,1628863361843693979,0,176,1.3523370623588562,0,4096.1,4096.1
zaBramka,1628863371509254011,0,176,1.2525505721569061,0,4096.1,4096.1
zaBramka,1628863381502377762,0,176,1.311838835477829,0,4096.1,4096.1
zaBramka,1628863391489277565,0,176,1.323798269033432,0,4096.1,4096.1
zaBramka,1628863401504971055,0,176,1.2991637885570526,0,4096.1,4096.1
zaBramka,1628863411510894004,0,176,1.340060144662857,0,4096.1,4096.1
zaBramka,1628863421500723083,0,176,1.3972896337509155,0,4096.1,4096.1
zaBramka,1628863431800103056,0,178,1.318998545408249,0,4096.1,4096.1
zaBramka,1628863441479122097,0,178,1.26775324344635,0,4096.1,4096.1
zaBramka,1628863451769544289,0,178,1.353985995054245,0,4096.1,4096.1
zaBramka,1628863461838775044,0,178,1.2441138625144958,0,4096.1,4096.1
zaBramka,1628863471792089317,0,178,1.2002704739570618,0,4096.1,4096.1
zaBramka,1628863481491872307,0,176,1.3271337747573853,0,4096.1,4096.1
zaBramka,1628863491499249788,0,176,1.234369844198227,0,4096.1,4096.1
zaBramka,1628863501810517530,0,178,1.279647320508957,0,4096.1,4096.1
zaBramka,1628863511820448853,0,176,1.2104541957378387,0,4096.1,4096.1
zaBramka,1628863521501246495,0,178,1.2527729272842407,0,4096.1,4096.1
zaBramka,1628863531460411919,0,176,1.247237205505371,0,4096.1,4096.1
zaBramka,1628863541801430901,0,176,1.3257561028003693,0,4096.1,4096.1
zaBramka,1628863551810490675,0,178,1.2674391567707062,0,4096.1,4096.1
zaBramka,1628863561781758704,0,178,1.3402923345565796,0,4096.1,4096.1
zaBramka,1628863571792087348,0,178,1.3652449250221252,0,4096.1,4096.1
zaBramka,1628863581500083557,0,176,1.2747386991977692,0,4096.1,4096.1
zaBramka,1628863591463208137,0,178,1.3883974850177765,0,4096.1,4096.1
zaBramka,1628863601812089404,0,178,1.3698247969150543,0,4096.1,4096.1
zaBramka,1628863611506280502,0,176,1.274898201227188,0,4096.1,4096.1
zaBramka,1628863621780446618,0,176,1.3314515054225922,0,4096.1,4096.1
zaBramka,1628863631870154842,0,178,1.267625480890274,0,4096.1,4096.1
zaBramka,1628863641827112452,0,178,1.3479931354522705,0,4096.1,4096.1
zaBramka,1628863651829534214,0,178,1.2205252647399902,0,4096.1,4096.1
zaBramka,1628863661501887225,0,176,1.3288032710552216,0,4096.1,4096.1
zaBramka,1628863671498810969,0,176,1.2959328889846802,0,4096.1,4096.1
zaBramka,1628863681387785102,0,178,1.3136817812919617,0,4096.1,4096.1
zaBramka,1628863691732665647,0,176,1.276656299829483,0,4096.1,4096.1
zaBramka,1628863701512960124,0,178,1.2724981606006622,0,4096.1,4096.1
zaBramka,1628863711499574749,0,176,1.293654352426529,0,4096.1,4096.1
zaBramka,1628863721811738581,0,176,1.3714798092842102,0,4096.1,4096.1
zaBramka,1628863731488150466,0,176,1.121069759130478,0,4096.1,4096.1
zaBramka,1628863741791002695,0,176,1.2679437696933746,0,4096.1,4096.1
zaBramka,1628863751506572260,0,176,1.3031617105007172,0,4096.1,4096.1
zaBramka,1628863761471162311,0,176,1.328741043806076,0,4096.1,4096.1
zaBramka,1628863771498246004,0,176,1.2081965804100037,0,4096.1,4096.1
zaBramka,1628863781498947467,0,176,1.2325584590435028,0,4096.1,4096.1
zaBramka,1628863791463027983,0,176,1.3342858850955963,0,4096.1,4096.1
zaBramka,1628863801485261752,0,176,1.3597076833248138,0,4096.1,4096.1
zaBramka,1628863811480002459,0,176,1.278058022260666,0,4096.1,4096.1
zaBramka,1628863821908715548,0,176,1.2598527073860168,0,4096.1,4096.1
zaBramka,1628863831931932344,0,176,1.2337551712989807,0,4096.1,4096.1
zaBramka,1628863841482411201,0,176,1.2506902813911438,0,4096.1,4096.1
zaBramka,1628863851488744468,0,176,1.3040252923965454,0,4096.1,4096.1
zaBramka,1628863861491084540,0,176,1.3097275793552399,0,4096.1,4096.1
zaBramka,1628863871506959154,0,178,1.359910637140274,0,4096.1,4096.1
zaBramka,1628863881470615947,0,176,1.1766011416912079,0,4096.1,4096.1
zaBramka,1628863891485182677,0,176,1.2646328508853912,0,4096.1,4096.1
zaBramka,1628863901483002804,0,176,1.2703707218170166,0,4096.1,4096.1
zaBramka,1628863911495651448,0,178,1.2617548406124115,0,4096.1,4096.1
zaBramka,1628863921804454542,0,178,1.257992684841156,0,4096.1,4096.1
zaBramka,1628863931492483470,0,178,1.215841144323349,0,4096.1,4096.1
zaBramka,1628863941483196267,0,178,1.2628051936626434,0,4096.1,4096.1
zaBramka,1628863951861666984,0,176,1.2835636138916016,0,4096.1,4096.1
zaBramka,1628863961911662582,0,178,1.2331404983997345,0,4096.1,4096.1
zaBramka,1628863971880788541,0,176,1.2217243015766144,0,4096.1,4096.1
zaBramka,1628863981483876580,0,176,1.2589941322803497,0,4096.1,4096.1
zaBramka,1628863991448395681,0,176,1.201802283525467,0,4096.1,4096.1
zaBramka,1628864001491398651,0,178,1.172124445438385,0,4096.1,4096.1
zaBramka,1628864011478913599,0,178,1.282936155796051,0,4096.1,4096.1
zaBramka,1628864021862650322,0,176,1.3078665733337402,0,4096.1,4096.1
zaBramka,1628864031879425052,0,176,1.2661565244197845,0,4096.1,4096.1
zaBramka,1628864041865577597,0,176,1.190825879573822,0,4096.1,4096.1
zaBramka,1628864051838772360,0,176,1.1932429075241089,0,4096.1,4096.1
zaBramka,1628864061798525104,0,176,1.32059445977211,0,4096.1,4096.1
zaBramka,1628864071830154581,0,178,1.2671142518520355,0,4096.1,4096.1
zaBramka,1628864081803223523,0,176,1.2730874419212341,0,4096.1,4096.1
zaBramka,1628864091479572708,0,178,1.2411726415157318,0,4096.1,4096.1
zaBramka,1628864101402521598,0,178,1.2905540764331818,0,4096.1,4096.1
zaBramka,1628864111473728086,0,178,1.1650209724903107,0,4096.1,4096.1
zaBramka,1628864121479579679,0,176,1.2773395478725433,0,4096.1,4096.1
zaBramka,1628864131467364146,0,176,1.270456999540329,0,4096.1,4096.1
zaBramka,1628864141721046307,0,176,1.2187846004962921,0,4096.1,4096.1
zaBramka,1628864151799122497,0,176,1.1509856879711151,0,4096.1,4096.1
zaBramka,1628864161471173998,0,178,1.2593228816986084,0,4096.1,4096.1
zaBramka,1628864171470855520,0,176,1.2120712101459503,0,4096.1,4096.1
zaBramka,1628864181478231465,0,178,1.2034910917282104,0,4096.1,4096.1
zaBramka,1628864192979124133,0,176,1.240949660539627,0,4096.1,4096.1
zaBramka,1628864202081154745,0,178,1.175916999578476,0,4096.1,4096.1
zaBramka,1628864211479577841,0,176,1.2967848479747772,0,4096.1,4096.1
zaBramka,1628864222380710810,0,176,1.2228286564350128,0,4096.1,4096.1
zaBramka,1628864233350256419,0,178,1.2291504442691803,0,4096.1,4096.1
zaBramka,1628864241470374504,0,176,1.2131303250789642,0,4096.1,4096.1
zaBramka,1628864252231748468,0,176,1.2698025405406952,0,4096.1,4096.1
zaBramka,1628864263030122211,0,178,1.330875188112259,0,4096.1,4096.1
zaBramka,1628864271462173733,0,176,1.1917352378368378,0,4096.1,4096.1
zaBramka,1628864281467620069,0,176,1.2258374691009521,0,4096.1,4096.1
zaBramka,1628864291471212255,0,176,1.3311618268489838,0,4096.1,4096.1
zaBramka,1628864301468089206,0,178,1.2080943882465363,0,4096.1,4096.1
zaBramka,1628864312061279774,0,178,1.3326204121112823,0,4096.1,4096.1
zaBramka,1628864321462829091,0,178,1.204192578792572,0,4096.1,4096.1
zaBramka,1628864332067770674,0,178,1.255817860364914,0,4096.1,4096.1
zaBramka,1628864341462226310,0,176,1.2058712840080261,0,4096.1,4096.1
zaBramka,1628864351458604814,0,176,1.2599304020404816,0,4096.1,4096.1
zaBramka,1628864361459616769,0,176,1.2123377323150635,0,4096.1,4096.1
zaBramka,1628864371981683309,0,178,1.2901952862739563,0,4096.1,4096.1
zaBramka,1628864381457877535,0,176,1.3088506758213043,0,4096.1,4096.1
zaBramka,1628864391451632192,0,178,1.1960138976573944,0,4096.1,4096.1
zaBramka,1628864401877960985,0,176,1.2498859763145447,0,4096.1,4096.1
zaBramka,1628864411911096947,0,176,1.3282655775547028,0,4096.1,4096.1
zaBramka,1628864421461425183,0,176,1.3044298589229584,0,4096.1,4096.1
zaBramka,1628864431471027003,0,176,1.321990728378296,0,4096.1,4096.1
zaBramka,1628864441750110668,0,176,1.1080728471279144,0,4096.1,4096.1
zaBramka,1628864451463813708,0,176,1.2300501465797424,0,4096.1,4096.1
zaBramka,1628864461449294001,0,176,1.2002216577529907,0,4096.1,4096.1
zaBramka,1628864471441323927,0,176,1.271760642528534,0,4096.1,4096.1
zaBramka,1628864481852701765,0,178,1.157225489616394,0,4096.1,4096.1
zaBramka,1628864491452891050,0,176,1.2666958272457123,0,4096.1,4096.1
zaBramka,1628864501899323007,0,176,1.321962296962738,0,4096.1,4096.1
zaBramka,1628864511451801339,0,176,1.2842407822608948,0,4096.1,4096.1
zaBramka,1628864521457678791,0,178,1.1854753196239471,0,4096.1,4096.1
zaBramka,1628864531851253713,0,178,1.2749609649181366,0,4096.1,4096.1
zaBramka,1628864541441826512,0,178,1.2751672267913818,0,4096.1,4096.1
zaBramka,1628864551442764741,0,176,1.3503248691558838,0,4096.1,4096.1
zaBramka,1628864561467802990,0,178,1.2091850638389587,0,4096.1,4096.1
zaBramka,1628864571450017397,0,178,1.291519671678543,0,4096.1,4096.1
zaBramka,1628864581822172052,0,178,1.1528602838516235,0,4096.1,4096.1
zaBramka,1628864591469101416,0,176,1.2432479560375214,0,4096.1,4096.1
zaBramka,1628864601471897743,0,176,1.2036715149879456,0,4096.1,4096.1
zaBramka,1628864611770957534,0,176,1.2267681062221527,0,4096.1,4096.1
zaBramka,1628864621467569897,0,176,1.2859169840812683,0,4096.1,4096.1
zaBramka,1628864631804132463,0,178,1.1917043924331665,0,4096.1,4096.1
zaBramka,1628864641822338200,0,176,1.2663063704967499,0,4096.1,4096.1
zaBramka,1628864651448146535,0,176,1.123929351568222,0,4096.1,4096.1
zaBramka,1628864661444293906,0,178,1.2568438947200775,0,4096.1,4096.1
zaBramka,1628864671452410290,0,176,1.2047222256660461,0,4096.1,4096.1
zaBramka,1628864681450686299,0,178,1.2539233267307281,0,4096.1,4096.1
zaBramka,1628864691451689590,0,178,1.2590338289737701,0,4096.1,4096.1
zaBramka,1628864701771675153,0,176,1.2454681992530823,0,4096.1,4096.1
zaBramka,1628864711785546996,0,178,1.2867767214775085,0,4096.1,4096.1
zaBramka,1628864721451652553,0,176,1.1795405745506287,0,4096.1,4096.1
zaBramka,1628864731457859183,0,176,1.3257612884044647,0,4096.1,4096.1
zaBramka,1628864741449917296,0,176,1.2199832797050476,0,4096.1,4096.1
zaBramka,1628864751450312439,0,176,1.1815693974494934,0,4096.1,4096.1
zaBramka,1628864761455844379,0,176,1.143117606639862,0,4096.1,4096.1
zaBramka,1628864771465769662,0,178,1.2093477845191956,0,4096.1,4096.1
zaBramka,1628864781868631577,0,176,1.2335021495819092,0,4096.1,4096.1
zaBramka,1628864791442086399,0,178,1.1754124760627747,0,4096.1,4096.1
zaBramka,1628864801442502327,0,176,1.1987511813640594,0,4096.1,4096.1
zaBramka,1628864811422821803,0,176,1.2304042875766754,0,4096.1,4096.1
zaBramka,1628864821405323649,0,176,1.2079822719097137,0,4096.1,4096.1
zaBramka,1628864831798399403,0,176,1.2736319303512573,0,4096.1,4096.1
zaBramka,1628864841817865133,0,176,1.2187793254852295,0,4096.1,4096.1
zaBramka,1628864851771632817,0,178,1.1875670850276947,0,4096.1,4096.1
zaBramka,1628864861433805240,0,176,1.3117992281913757,0,4096.1,4096.1
zaBramka,1628864871440786460,0,176,1.2345358729362488,0,4096.1,4096.1
zaBramka,1628864881451953020,0,176,1.2230865955352783,0,4096.1,4096.1
